id,version,method,target_x,target_y,sourceCenter_x,sourceCenter_y,sourceRadius,source_x,source_y,visited
betweentwoseas-094,0.0.3,BFS,813,579,1360,696,432,931,647,34704
betweentwoseas-095,0.0.3,A*,184,865,53,534,350,173,862,84
betweentwoseas-095,0.0.3,BFS,184,865,53,534,350,174,862,24
betweentwoseas-096,0.0.3,A*,1635,125,1538,150,41,1574,133,180
betweentwoseas-096,0.0.3,BFS,1635,125,1538,150,41,1574,133,136
betweentwoseas-097,0.0.3,BFS,999,204,1456,10,465,1058,249,380
betweentwoseas-098,0.0.3,A*,74,879,113,950,13,105,958,4904
betweentwoseas-098,0.0.3,BFS,74,879,113,950,13,104,959,13916
betweentwoseas-100,0.0.3,A*,1078,278,809,142,299,1070,285,102
betweentwoseas-100,0.0.3,BFS,1078,278,809,142,299,1071,285,70
blacksea-001,0.0.3,A*,1282,769,1491,772,169,1329,820,2253
blacksea-001,0.0.3,BFS,1282,769,1491,772,169,1333,827,18740
blacksea-002,0.0.3,BFS,103,687,170,891,50,121,892,4109
blacksea-003,0.0.3,A*,596,386,834,396,172,664,417,1456
blacksea-003,0.0.3,BFS,596,386,834,396,172,670,347,15816
blacksea-004,0.0.3,A*,206,890,46,746,205,187,880,214
blacksea-004,0.0.3,BFS,206,890,46,746,205,187,881,1378
blacksea-005,0.0.3,A*,88,512,46,691,101,58,591,1621
blacksea-005,0.0.3,BFS,88,512,46,691,101,60,592,1867
blacksea-006,0.0.3,A*,522,812,753,765,75,679,758,1431
blacksea-006,0.0.3,BFS,522,812,753,765,75,679,758,47722
blacksea-007,0.0.3,A*,704,302,746,461,33,778,455,46638
blacksea-007,0.0.3,BFS,704,302,746,461,33,778,455,55396
blacksea-008,0.0.3,A*,1278,748,1296,833,35,1278,803,464
blacksea-008,0.0.3,BFS,1278,748,1296,833,35,1278,803,4984
blacksea-009,0.0.3,A*,1066,196,1221,126,118,1131,200,443
blacksea-009,0.0.3,BFS,1066,196,1221,126,118,1130,200,2751
blacksea-010,0.0.3,A*,624,411,909,875,353,624,761,844
blacksea-010,0.0.3,BFS,624,411,909,875,353,624,761,131803
blacksea-011,0.0.3,A*,1091,991,970,897,147,1084,989,84
blacksea-011,0.0.3,BFS,1091,991,970,897,147,1084,989,36
blacksea-012,0.0.3,A*,586,276,719,483,182,616,333,7350
blacksea-012,0.0.3,BFS,586,276,719,483,182,621,330,24967
blacksea-013,0.0.3,A*,1296,536,975,843,326,1074,533,23245
blacksea-013,0.0.3,BFS,1296,536,975,843,326,1074,533,105340
blacksea-014,0.0.3,A*,329,394,248,312,83,290,381,788
blacksea-014,0.0.3,BFS,329,394,248,312,83,290,382,2751
blacksea-015,0.0.3,A*,1118,45,694,25,143,638,139,175890
blacksea-015,0.0.3,BFS,1118,45,694,25,143,637,155,433070
blacksea-016,0.0.3,A*,1313,593,1086,439,233,1288,555,336
blacksea-016,0.0.3,BFS,1313,593,1086,439,233,1288,555,278
blacksea-017,0.0.3,A*,597,259,790,49,237,618,211,363
blacksea-017,0.0.3,BFS,597,259,790,49,237,618,212,756
blacksea-018,0.0.3,A*,338,44,355,419,113,392,347,7122
blacksea-018,0.0.3,BFS,338,44,355,419,113,422,329,16142
blacksea-019,0.0.3,BFS,687,18,609,259,25,631,251,5354
blacksea-020,0.0.3,A*,230,670,136,1099,323,253,798,888
blacksea-020,0.0.3,BFS,230,670,136,1099,323,253,798,19060
blacksea-021,0.0.3,BFS,891,883,862,820,63,886,878,57
blacksea-022,0.0.3,BFS,639,73,770,398,86,727,471,138164
blacksea-023,0.0.3,A*,1282,759,854,911,409,1252,817,664
blacksea-023,0.0.3,BFS,1282,759,854,911,409,1252,817,5836
blacksea-024,0.0.3,A*,63,68,160,263,74,180,333,7385
blacksea-024,0.0.3,BFS,63,68,160,263,74,180,334,5735
blacksea-025,0.0.3,A*,117,1000,488,1077,375,123,998,75
blacksea-025,0.0.3,BFS,117,1000,488,1077,375,122,998,58
blacksea-026,0.0.3,A*,214,478,124,691,182,210,531,961
blacksea-026,0.0.3,BFS,214,478,124,691,182,208,530,1633
blacksea-027,0.0.3,BFS,683,4,1402,55,349,1096,220,422227
blacksea-028,0.0.3,A*,91,78,105,866,437,162,433,6607
blacksea-028,0.0.3,BFS,91,78,105,866,437,234,449,3583
blacksea-029,0.0.3,A*,137,183,227,479,253,156,249,808
blacksea-029,0.0.3,BFS,137,183,227,479,253,165,234,398
blacksea-030,0.0.3,A*,625,252,734,327,99,636,317,12570
blacksea-030,0.0.3,BFS,625,252,734,327,99,636,318,31136
blacksea-031,0.0.3,A*,914,32,558,282,358,817,36,1002
blacksea-031,0.0.3,BFS,914,32,558,282,358,824,43,519
blacksea-032,0.0.3,BFS,1231,663,987,862,279,1231,831,25968
blacksea-033,0.0.3,A*,1254,165,1283,473,239,1253,236,3922
blacksea-033,0.0.3,BFS,1254,165,1283,473,239,1253,236,6126
blacksea-034,0.0.3,BFS,780,93,839,925,180,775,757,280385
blacksea-035,0.0.3,A*,364,356,218,891,472,364,443,313
blacksea-035,0.0.3,BFS,364,356,218,891,472,364,443,4741
blacksea-036,0.0.3,A*,23,54,449,109,318,133,84,691
blacksea-036,0.0.3,BFS,23,54,449,109,318,132,89,553
blacksea-037,0.0.3,A*,854,805,1056,999,129,975,900,4025
blacksea-037,0.0.3,BFS,854,805,1056,999,129,955,919,65303
blacksea-038,0.0.3,BFS,981,852,1330,852,320,1011,861,1789
blacksea-039,0.0.3,A*,111,840,57,744,102,116,827,133
blacksea-039,0.0.3,BFS,111,840,57,744,102,116,827,118
blacksea-040,0.0.3,A*,580,266,162,433,419,545,264,484
blacksea-040,0.0.3,BFS,580,266,162,433,419,552,280,440
blacksea-041,0.0.3,A*,250,249,319,830,348,245,490,2064
blacksea-041,0.0.3,BFS,250,249,319,830,348,235,493,4520
blacksea-042,0.0.3,A*,285,597,80,939,311,230,667,1488
blacksea-042,0.0.3,BFS,285,597,80,939,311,230,667,20116
blacksea-043,0.0.3,BFS,1093,26,1498,388,337,1243,168,1548
blacksea-044,0.0.3,A*,767,745,1289,568,495,844,783,1488
blacksea-044,0.0.3,BFS,767,745,1289,568,495,844,783,18836
blacksea-045,0.0.3,A*,254,249,241,429,77,248,353,637
blacksea-045,0.0.3,BFS,254,249,241,429,77,248,353,847
blacksea-046,0.0.3,A*,966,397,937,428,16,948,417,202
blacksea-046,0.0.3,BFS,966,397,937,428,16,948,417,1227
blacksea-047,0.0.3,A*,169,109,52,748,464,255,374,5304
blacksea-047,0.0.3,BFS,169,109,52,748,464,250,329,1770
blacksea-049,0.0.3,BFS,2,158,870,68,295,635,246,171884
blacksea-050,0.0.3,A*,286,0,274,394,32,301,406,10802
blacksea-050,0.0.3,BFS,286,0,274,394,32,303,406,71718
blacksea-051,0.0.3,A*,1290,550,1099,988,357,1230,657,24028
blacksea-051,0.0.3,BFS,1290,550,1099,988,357,892,821,160660
blacksea-052,0.0.3,A*,447,282,187,329,139,301,406,5376
blacksea-052,0.0.3,BFS,447,282,187,329,139,302,406,50245
blacksea-053,0.0.3,A*,1499,16,1275,156,63,1331,134,2799
blacksea-053,0.0.3,BFS,1499,16,1275,156,63,1334,136,2710
blacksea-054,0.0.3,A*,345,871,351,392,474,333,864,106
blacksea-054,0.0.3,BFS,345,871,351,392,474,335,865,270
blacksea-055,0.0.3,A*,1208,394,775,374,312,1080,439,984
blacksea-055,0.0.3,BFS,1208,394,775,374,312,1080,439,1297
blacksea-056,0.0.3,BFS,1417,40,1358,112,37,1385,87,902
blacksea-057,0.0.3,A*,390,344,317,421,59,361,382,478
blacksea-057,0.0.3,BFS,390,344,317,421,59,359,380,3300
blacksea-058,0.0.3,A*,159,96,250,380,180,227,202,1542
blacksea-058,0.0.3,BFS,159,96,250,380,180,221,203,1038
blacksea-059,0.0.3,A*,689,186,1027,5,310,761,160,1173
blacksea-059,0.0.3,BFS,689,186,1027,5,310,758,159,1836
blacksea-060,0.0.3,A*,422,93,162,249,11,158,257,18100
blacksea-060,0.0.3,BFS,422,93,162,249,11,163,259,220881
blacksea-061,0.0.3,A*,1358,121,1258,246,106,1321,162,600
blacksea-061,0.0.3,BFS,1358,121,1258,246,106,1322,162,2211
blacksea-062,0.0.3,A*,1074,533,1397,821,357,1125,590,1078
blacksea-062,0.0.3,BFS,1074,533,1397,821,357,1125,590,10890
blacksea-063,0.0.3,BFS,1093,26,697,191,111,606,254,404163
blacksea-064,0.0.3,A*,463,217,220,529,191,351,392,2338
blacksea-064,0.0.3,BFS,463,217,220,529,191,359,403,42553
blacksea-065,0.0.3,A*,261,270,435,308,117,355,392,5339
blacksea-065,0.0.3,BFS,261,270,435,308,117,354,392,4917
blacksea-066,0.0.3,A*,488,150,136,181,313,437,102,349
blacksea-066,0.0.3,BFS,488,150,136,181,313,439,103,347
blacksea-068,0.0.3,BFS,678,3,813,426,424,689,21,250
blacksea-069,0.0.3,A*,897,820,1116,428,445,904,819,106
blacksea-069,0.0.3,BFS,897,820,1116,428,445,904,819,218
blacksea-070,0.0.3,A*,406,839,47,675,324,330,831,417
blacksea-070,0.0.3,BFS,406,839,47,675,324,330,831,7247
blacksea-071,0.0.3,A*,286,0,163,428,243,393,350,22253
blacksea-071,0.0.3,BFS,286,0,163,428,243,393,350,29069
blacksea-072,0.0.3,A*,280,604,246,846,51,279,814,499
blacksea-072,0.0.3,BFS,280,604,246,846,51,280,814,49864
blacksea-073,0.0.3,A*,198,376,150,1077,174,225,920,62836
blacksea-073,0.0.3,BFS,198,376,150,1077,174,225,920,250619
blacksea-074,0.0.3,A*,675,321,509,265,158,582,403,144762
blacksea-074,0.0.3,BFS,675,321,509,265,158,584,404,214631
blacksea-075,0.0.3,BFS,900,32,99,525,358,408,346,27645
blacksea-076,0.0.3,A*,541,801,224,921,304,509,818,318
blacksea-076,0.0.3,BFS,541,801,224,921,304,510,818,2243
blacksea-077,0.0.3,BFS,95,232,101,878,464,192,425,2771
blacksea-078,0.0.3,A*,990,340,748,761,153,847,784,5824
blacksea-078,0.0.3,BFS,990,340,748,761,153,847,784,163803
blacksea-079,0.0.3,BFS,111,843,77,940,48,63,905,3841
blacksea-080,0.0.3,A*,1047,24,710,492,339,928,233,6584
blacksea-080,0.0.3,BFS,1047,24,710,492,339,925,236,14288
blacksea-081,0.0.3,A*,642,104,1070,38,398,693,162,5258
blacksea-081,0.0.3,BFS,642,104,1070,38,398,702,188,4546
blacksea-082,0.0.3,A*,756,158,774,107,37,776,141,153
blacksea-082,0.0.3,BFS,756,158,774,107,37,776,143,1320
blacksea-083,0.0.3,BFS,1174,186,1000,483,135,987,349,21326
blacksea-084,0.0.3,BFS,1136,412,844,403,219,1057,440,1019
blacksea-085,0.0.3,A*,734,311,207,481,487,691,504,81259
blacksea-085,0.0.3,BFS,734,311,207,481,487,693,504,96824
blacksea-086,0.0.3,A*,369,839,764,762,217,551,796,2833
blacksea-086,0.0.3,BFS,369,839,764,762,217,551,796,49158
blacksea-087,0.0.3,A*,1190,394,771,130,402,1036,431,1123
blacksea-087,0.0.3,BFS,1190,394,771,130,402,1037,431,1676
blacksea-088,0.0.3,A*,397,296,187,344,142,315,400,4579
blacksea-088,0.0.3,BFS,397,296,187,344,142,317,400,32707
blacksea-089,0.0.3,A*,494,840,19,582,331,262,805,2149
blacksea-089,0.0.3,BFS,494,840,19,582,331,262,805,56880
blacksea-090,0.0.3,A*,148,477,89,695,185,155,530,2779
blacksea-090,0.0.3,BFS,148,477,89,695,185,185,537,2925
blacksea-091,0.0.3,A*,590,263,826,268,223,605,260,93
blacksea-091,0.0.3,BFS,590,263,826,268,223,605,260,148
blacksea-092,0.0.3,A*,1184,955,916,904,251,1156,965,213
blacksea-092,0.0.3,BFS,1184,955,916,904,251,1160,959,180
blacksea-093,0.0.3,A*,324,396,246,386,40,284,395,670
blacksea-093,0.0.3,BFS,324,396,246,386,40,284,398,1250
blacksea-094,0.0.3,A*,0,47,403,878,470,226,455,6503
blacksea-094,0.0.3,BFS,0,47,403,878,470,250,434,3141
blacksea-095,0.0.3,BFS,415,291,111,399,280,387,353,5574
blacksea-096,0.0.3,A*,1261,254,843,902,436,1083,542,122479
blacksea-096,0.0.3,BFS,1261,254,843,902,436,1009,499,79037
blacksea-097,0.0.3,A*,720,31,985,426,432,754,61,358
blacksea-097,0.0.3,BFS,720,31,985,426,432,754,61,866
blacksea-098,0.0.3,A*,890,859,544,866,309,851,876,290
blacksea-098,0.0.3,BFS,890,859,544,866,309,852,876,726
blacksea-099,0.0.3,A*,1020,207,915,892,71,969,846,85765
blacksea-099,0.0.3,BFS,1020,207,915,892,71,894,825,171180
blacksea-100,0.0.3,A*,473,1076,628,1070,125,505,1086,274
blacksea-100,0.0.3,BFS,473,1076,628,1070,125,505,1086,387
britannia-001,0.0.3,BFS,965,131,770,557,396,803,163,37001
britannia-002,0.0.3,A*,671,959,130,1118,471,595,1058,2190
britannia-002,0.0.3,BFS,671,959,130,1118,471,597,1059,38444
britannia-003,0.0.3,A*,1620,1155,1497,1171,51,1546,1157,320
britannia-003,0.0.3,BFS,1620,1155,1497,1171,51,1546,1157,1710
britannia-004,0.0.3,A*,326,1126,547,1065,157,395,1104,757
britannia-004,0.0.3,BFS,326,1126,547,1065,157,395,1104,9014
britannia-005,0.0.3,A*,1258,799,1284,1269,452,1289,818,174
britannia-005,0.0.3,BFS,1258,799,1284,1269,452,1289,818,51
britannia-006,0.0.3,BFS,1739,1174,1777,1273,72,1752,1206,5375
britannia-007,0.0.3,A*,1284,812,1408,1257,439,1330,825,201
britannia-007,0.0.3,BFS,1284,812,1408,1257,439,1330,825,103
britannia-008,0.0.3,A*,1109,816,915,938,109,1016,899,2621
britannia-008,0.0.3,BFS,1109,816,915,938,109,1016,899,20968
britannia-009,0.0.3,BFS,1058,750,1175,1041,279,1082,778,2996
britannia-010,0.0.3,A*,463,610,101,1047,390,281,756,12540
britannia-010,0.0.3,BFS,463,610,101,1047,390,277,757,128671
britannia-011,0.0.3,A*,371,701,376,926,118,277,990,107389
britannia-011,0.0.3,BFS,371,701,376,926,118,277,990,429303
britannia-012,0.0.3,A*,419,615,645,815,265,463,624,417
britannia-012,0.0.3,BFS,419,615,645,815,265,463,624,4560
britannia-013,0.0.3,A*,710,760,579,983,230,688,781,277
britannia-013,0.0.3,BFS,710,760,579,983,230,688,781,1509
britannia-014,0.0.3,A*,1028,659,742,339,390,939,668,1065
britannia-014,0.0.3,BFS,1028,659,742,339,390,942,673,8154
britannia-015,0.0.3,A*,616,532,1018,325,451,617,530,61
britannia-015,0.0.3,BFS,616,532,1018,325,451,617,531,6
britannia-016,0.0.3,BFS,567,173,839,491,362,658,180,31459
britannia-017,0.0.3,A*,657,489,617,551,44,648,521,352
britannia-017,0.0.3,BFS,657,489,617,551,44,645,522,3411
britannia-018,0.0.3,A*,1498,834,1045,690,455,1475,836,115
britannia-018,0.0.3,BFS,1498,834,1045,690,455,1474,837,150
britannia-019,0.0.3,A*,399,1103,934,1139,486,452,1083,619
britannia-019,0.0.3,BFS,399,1103,934,1139,486,452,1083,5755
britannia-020,0.0.3,A*,1751,956,1878,1223,247,1800,989,474
britannia-020,0.0.3,BFS,1751,956,1878,1223,247,1800,989,8011
britannia-021,0.0.3,A*,822,639,693,411,249,814,583,498
britannia-021,0.0.3,BFS,822,639,693,411,249,813,584,4296
britannia-022,0.0.3,A*,175,749,185,950,14,181,948,36088
britannia-022,0.0.3,BFS,175,749,185,950,14,191,938,162840
britannia-023,0.0.3,A*,1388,1146,1382,1282,76,1454,1261,39254
britannia-023,0.0.3,BFS,1388,1146,1382,1282,76,1455,1261,132880
britannia-024,0.0.3,BFS,1304,1267,1649,1166,269,1398,1260,9676
britannia-025,0.0.3,A*,803,167,752,419,119,729,312,7671
britannia-025,0.0.3,BFS,803,167,752,419,119,710,309,63175
britannia-026,0.0.3,A*,1088,496,929,881,399,1072,509,237
britannia-026,0.0.3,BFS,1088,496,929,881,399,1073,509,620
britannia-027,0.0.3,BFS,793,179,1124,27,282,862,130,16836
britannia-028,0.0.3,A*,1257,799,1191,1040,110,1277,976,2563
britannia-028,0.0.3,BFS,1257,799,1191,1040,110,1282,979,36069
britannia-029,0.0.3,A*,559,227,923,671,448,608,353,3310
britannia-029,0.0.3,BFS,559,227,923,671,448,630,333,76776
britannia-030,0.0.3,A*,990,337,646,143,235,879,142,80989
britannia-030,0.0.3,BFS,990,337,646,143,235,872,134,138040
britannia-031,0.0.3,BFS,734,230,644,459,44,648,417,101310
britannia-032,0.0.3,A*,339,645,724,235,203,639,418,3810
britannia-032,0.0.3,BFS,339,645,724,235,203,638,418,290736
britannia-033,0.0.3,A*,94,802,237,989,194,99,854,322
britannia-033,0.0.3,BFS,94,802,237,989,194,98,854,3767
britannia-034,0.0.3,A*,1067,56,1111,830,389,1260,537,169959
britannia-034,0.0.3,BFS,1067,56,1111,830,389,1294,558,362921
britannia-035,0.0.3,A*,397,885,686,526,440,394,855,133
britannia-035,0.0.3,BFS,397,885,686,526,440,394,855,74
britannia-036,0.0.3,A*,657,489,535,1064,31,562,1057,314427
britannia-036,0.0.3,BFS,657,489,535,1064,31,560,1060,665573
britannia-037,0.0.3,A*,1062,118,671,455,134,687,322,8148
britannia-037,0.0.3,BFS,1062,118,671,455,134,700,325,251912
britannia-038,0.0.3,BFS,314,648,833,466,230,651,606,183681
britannia-039,0.0.3,A*,415,617,93,775,311,366,629,538
britannia-039,0.0.3,BFS,415,617,93,775,311,367,629,3908
britannia-040,0.0.3,A*,1486,743,1142,1162,438,1447,848,8985
britannia-040,0.0.3,BFS,1486,743,1142,1162,438,1447,848,143662
britannia-041,0.0.3,A*,1122,839,1425,1158,237,1191,1128,458586
britannia-041,0.0.3,BFS,1122,839,1425,1158,237,1191,1128,416504
britannia-042,0.0.3,BFS,1678,1120,1723,1217,63,1682,1170,2471
britannia-043,0.0.3,A*,1162,431,1129,28,379,1197,400,417
britannia-043,0.0.3,BFS,1162,431,1129,28,379,1196,401,3141
britannia-044,0.0.3,A*,773,323,654,180,94,711,252,2332
britannia-044,0.0.3,BFS,773,323,654,180,94,711,253,5058
britannia-045,0.0.3,A*,393,619,637,566,180,463,610,538
britannia-045,0.0.3,BFS,393,619,637,566,180,463,610,7090
britannia-046,0.0.3,A*,1798,1239,1443,865,448,1751,1188,885
britannia-046,0.0.3,BFS,1798,1239,1443,865,448,1752,1189,11093
britannia-047,0.0.3,A*,1137,798,1159,1036,66,1219,1060,69927
britannia-047,0.0.3,BFS,1137,798,1159,1036,66,1220,1060,589488
britannia-048,0.0.3,A*,612,412,382,902,424,610,545,606
britannia-048,0.0.3,BFS,612,412,382,902,424,610,545,28371
britannia-049,0.0.3,BFS,720,588,1095,271,347,780,414,49906
britannia-050,0.0.3,BFS,940,1130,1338,1263,315,1037,1171,15038
britannia-051,0.0.3,A*,678,774,736,465,270,759,734,3045
britannia-051,0.0.3,BFS,678,774,736,465,270,759,734,17651
britannia-052,0.0.3,BFS,1573,872,1395,1261,409,1599,907,4133
britannia-053,0.0.3,A*,1118,21,809,468,291,1018,267,40620
britannia-053,0.0.3,BFS,1118,21,809,468,291,1019,267,141199
britannia-054,0.0.3,A*,651,146,1133,74,414,773,178,1353
britannia-054,0.0.3,BFS,651,146,1133,74,414,772,178,39716
britannia-055,0.0.3,BFS,642,143,1014,129,14,1001,133,161232
britannia-056,0.0.3,BFS,597,164,1102,53,294,822,138,87626
britannia-057,0.0.3,A*,990,1139,963,1330,155,989,1196,187
britannia-057,0.0.3,BFS,990,1139,963,1330,155,990,1196,2229
britannia-058,0.0.3,A*,770,440,888,1121,434,755,712,11698
britannia-058,0.0.3,BFS,770,440,888,1121,434,752,709,81509
britannia-059,0.0.3,BFS,1277,268,1427,764,131,1353,657,271913
britannia-060,0.0.3,A*,1008,131,1052,744,425,1027,320,42951
britannia-060,0.0.3,BFS,1008,131,1052,744,425,1029,320,137515
britannia-061,0.0.3,BFS,1243,260,650,333,476,1120,262,19613
britannia-062,0.0.3,A*,1424,1147,1777,1276,273,1532,1157,497
britannia-062,0.0.3,BFS,1424,1147,1777,1276,273,1530,1160,304
britannia-063,0.0.3,A*,1395,755,1083,968,282,1321,820,867
britannia-063,0.0.3,BFS,1395,755,1083,968,282,1324,823,685
britannia-064,0.0.3,A*,1062,118,1019,324,121,1062,257,7585
britannia-064,0.0.3,BFS,1062,118,1019,324,121,1113,264,47450
britannia-065,0.0.3,A*,541,1048,871,466,479,651,890,4071
britannia-065,0.0.3,BFS,541,1048,871,466,479,667,899,115792
britannia-066,0.0.3,A*,827,126,614,541,286,717,280,3801
britannia-066,0.0.3,BFS,827,126,614,541,286,708,277,73279
britannia-067,0.0.3,A*,483,596,279,698,114,368,629,1598
britannia-067,0.0.3,BFS,483,596,279,698,114,369,629,28669
britannia-068,0.0.3,A*,390,622,392,893,247,333,666,2415
britannia-068,0.0.3,BFS,390,622,392,893,247,330,654,10444
britannia-069,0.0.3,BFS,440,611,281,756,65,284,692,66820
britannia-070,0.0.3,A*,1377,705,1451,1158,243,1553,954,15474
britannia-070,0.0.3,BFS,1377,705,1451,1158,243,1603,972,228594
britannia-071,0.0.3,A*,522,1060,112,883,396,459,1070,462
britannia-071,0.0.3,BFS,522,1060,112,883,396,461,1070,4853
britannia-072,0.0.3,A*,1061,82,838,483,149,876,339,38522
britannia-072,0.0.3,BFS,1061,82,838,483,149,876,339,222457
britannia-073,0.0.3,A*,636,260,982,276,287,715,260,232
britannia-073,0.0.3,BFS,636,260,982,276,287,714,260,8748
britannia-074,0.0.3,A*,347,639,222,924,267,316,675,736
britannia-074,0.0.3,BFS,347,639,222,924,267,318,675,4574
britannia-075,0.0.3,A*,606,160,703,430,230,605,222,13957
britannia-075,0.0.3,BFS,606,160,703,430,230,627,213,41610
britannia-076,0.0.3,BFS,584,166,573,225,40,566,186,1905
britannia-077,0.0.3,A*,765,1358,407,1099,431,753,1354,102
britannia-077,0.0.3,BFS,765,1358,407,1099,431,754,1354,284
britannia-078,0.0.3,A*,657,155,1064,69,196,883,140,2252
britannia-078,0.0.3,BFS,657,155,1064,69,196,887,133,89472
britannia-079,0.0.3,BFS,1220,652,939,1221,479,1343,964,563625
britannia-080,0.0.3,A*,731,474,1130,767,442,735,606,11073
britannia-080,0.0.3,BFS,731,474,1130,767,442,718,607,16996
britannia-081,0.0.3,A*,1523,786,1330,823,147,1418,711,5042
britannia-081,0.0.3,BFS,1523,786,1330,823,147,1426,712,40972
britannia-082,0.0.3,A*,973,260,823,682,364,971,350,5106
britannia-082,0.0.3,BFS,973,260,823,682,364,894,325,7558
britannia-083,0.0.3,A*,161,818,120,1100,137,163,978,8583
britannia-083,0.0.3,BFS,161,818,120,1100,137,118,1001,57035
britannia-084,0.0.3,BFS,176,750,502,632,251,285,757,15112
britannia-085,0.0.3,A*,470,608,670,333,297,595,620,1497
britannia-085,0.0.3,BFS,470,608,670,333,297,594,620,30177
britannia-086,0.0.3,A*,1282,1135,801,1325,455,1253,1288,88613
britannia-086,0.0.3,BFS,1282,1135,801,1325,455,1251,1271,253788
britannia-087,0.0.3,A*,468,266,771,555,373,513,286,1132
britannia-087,0.0.3,BFS,468,266,771,555,373,504,295,11466
britannia-088,0.0.3,BFS,935,1138,1195,1297,262,987,1139,7503
britannia-089,0.0.3,A*,348,642,342,1100,397,315,704,5970
britannia-089,0.0.3,BFS,348,642,342,1100,397,303,705,29255
britannia-090,0.0.3,A*,1299,658,1325,606,49,1345,650,156
britannia-090,0.0.3,BFS,1299,658,1325,606,49,1344,651,110
britannia-091,0.0.3,A*,1468,726,746,456,261,1002,497,81336
britannia-091,0.0.3,BFS,1468,726,746,456,261,1003,497,473180
britannia-092,0.0.3,A*,856,153,1084,769,365,785,584,210772
britannia-092,0.0.3,BFS,856,153,1084,769,365,1187,419,522476
britannia-093,0.0.3,BFS,914,664,628,278,404,828,629,53919
britannia-094,0.0.3,BFS,1068,55,1192,30,86,1107,43,3769
britannia-095,0.0.3,A*,934,291,1256,963,422,1267,542,143584
britannia-095,0.0.3,BFS,934,291,1256,963,422,1294,558,202113
britannia-096,0.0.3,A*,314,648,151,1013,250,89,782,8211
britannia-096,0.0.3,BFS,314,648,151,1013,250,89,771,144602
britannia-097,0.0.3,BFS,724,477,1097,272,418,731,473,159
britannia-098,0.0.3,A*,1226,1048,1118,978,97,1208,1013,359
britannia-098,0.0.3,BFS,1226,1048,1118,978,97,1207,1015,145
britannia-099,0.0.3,A*,608,159,1068,76,454,621,154,106
britannia-099,0.0.3,BFS,608,159,1068,76,454,621,154,425
britannia-100,0.0.3,A*,906,137,541,183,284,820,139,858
britannia-100,0.0.3,BFS,906,137,541,183,284,821,139,11593
deglaciatedantarctica-001,0.0.3,A*,1242,574,1265,801,114,1247,690,726
deglaciatedantarctica-001,0.0.3,BFS,1242,574,1265,801,114,1246,690,17832
deglaciatedantarctica-002,0.0.3,BFS,861,978,1268,1168,442,865,987,194
deglaciatedantarctica-003,0.0.3,BFS,1366,1555,1444,1658,85,1385,1597,4827
deglaciatedantarctica-004,0.0.3,A*,810,929,843,997,49,811,960,124
deglaciatedantarctica-004,0.0.3,BFS,810,929,843,997,49,811,960,1276
deglaciatedantarctica-005,0.0.3,A*,1854,1376,2053,1487,209,1867,1398,489
deglaciatedantarctica-005,0.0.3,BFS,1854,1376,2053,1487,209,1864,1398,2004
deglaciatedantarctica-006,0.0.3,A*,872,1355,737,958,326,787,1280,1857
deglaciatedantarctica-006,0.0.3,BFS,872,1355,737,958,326,787,1280,45352
deglaciatedantarctica-007,0.0.3,A*,1093,48,943,631,192,983,488,158970
deglaciatedantarctica-007,0.0.3,BFS,1093,48,943,631,192,925,440,172015
deglaciatedantarctica-008,0.0.3,A*,982,627,959,987,336,981,660,133
deglaciatedantarctica-008,0.0.3,BFS,982,627,959,987,336,982,660,1295
deglaciatedantarctica-009,0.0.3,A*,1969,1644,1657,1478,308,1925,1626,817
deglaciatedantarctica-009,0.0.3,BFS,1969,1644,1657,1478,308,1926,1627,6796
deglaciatedantarctica-010,0.0.3,A*,1418,1613,1422,1514,69,1418,1581,127
deglaciatedantarctica-010,0.0.3,BFS,1418,1613,1422,1514,69,1418,1582,996
